location_id,name,latitude,longitude,region,split_hint,land_context,source_location_id,land_score
pvgisx_00001,Expanded PVGIS 00001,35.000000,13.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01300,0.550000
pvgisx_00002,Expanded PVGIS 00002,35.000000,13.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01300,0.550000
pvgisx_00003,Expanded PVGIS 00003,35.000000,14.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01400,0.550000
pvgisx_00004,Expanded PVGIS 00004,35.000000,14.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01400,0.550000
pvgisx_00005,Expanded PVGIS 00005,35.000000,16.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01650,0.550000
pvgisx_00006,Expanded PVGIS 00006,35.000000,16.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01650,0.550000
pvgisx_00007,Expanded PVGIS 00007,35.000000,17.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01700,0.550000
pvgisx_00008,Expanded PVGIS 00008,35.000000,17.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01700,0.550000
pvgisx_00009,Expanded PVGIS 00009,35.000000,18.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01850,0.550000
pvgisx_00010,Expanded PVGIS 00010,35.000000,18.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01850,0.550000
pvgisx_00011,Expanded PVGIS 00011,35.000000,19.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p01900,0.550000
pvgisx_00012,Expanded PVGIS 00012,35.000000,19.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p01900,0.550000
pvgisx_00013,Expanded PVGIS 00013,35.000000,20.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02000,0.550000
pvgisx_00014,Expanded PVGIS 00014,35.000000,20.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02000,0.550000
pvgisx_00015,Expanded PVGIS 00015,35.000000,20.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02050,0.550000
pvgisx_00016,Expanded PVGIS 00016,35.000000,20.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02050,0.550000
pvgisx_00017,Expanded PVGIS 00017,35.000000,21.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02100,0.550000
pvgisx_00018,Expanded PVGIS 00018,35.000000,21.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02100,0.550000
pvgisx_00019,Expanded PVGIS 00019,35.000000,21.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02150,0.550000
pvgisx_00020,Expanded PVGIS 00020,35.000000,21.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02150,0.550000
pvgisx_00021,Expanded PVGIS 00021,35.000000,22.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02250,0.550000
pvgisx_00022,Expanded PVGIS 00022,35.000000,22.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02250,0.550000
pvgisx_00023,Expanded PVGIS 00023,35.000000,24.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02400,0.550000
pvgisx_00024,Expanded PVGIS 00024,35.000000,24.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02400,0.550000
pvgisx_00025,Expanded PVGIS 00025,35.000000,24.500000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02450,0.550000
pvgisx_00026,Expanded PVGIS 00026,35.000000,24.500000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02450,0.550000
pvgisx_00027,Expanded PVGIS 00027,35.000000,26.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02600,0.550000
pvgisx_00028,Expanded PVGIS 00028,35.000000,26.000000,balkans_greece_turkey,train,regional_grid_candidate,north_africa_middle_east_grid_p3500_p02600,0.550000
pvgisx_00029,Expanded PVGIS 00029,35.000000,27.000000,balkans_greece_turkey,train,regional_grid_candidate,balkans_greece_turkey_grid_p3500_p02700,0.550000
